Date,Position,Track Name,Artist,Streams,Date,Region,Continent
2017-04-08,1,Shape of You,Ed Sheeran,6413787,2017-04-08,global,
2017-04-08,2,Something Just Like This,The Chainsmokers,4671355,2017-04-08,global,
2017-04-08,3,It Ain't Me (with Selena Gomez),Kygo,3964826,2017-04-08,global,
2017-04-08,4,Passionfruit,Drake,3861025,2017-04-08,global,
2017-04-08,5,HUMBLE.,Kendrick Lamar,3650616,2017-04-08,global,
2017-04-08,6,Mask Off,Future,3575858,2017-04-08,global,
2017-04-08,7,That's What I Like,Bruno Mars,3487450,2017-04-08,global,
2017-04-08,8,Despacito (Featuring Daddy Yankee),Luis Fonsi,3347136,2017-04-08,global,
2017-04-08,9,Stay (with Alessia Cara),Zedd,3308329,2017-04-08,global,
2017-04-08,10,Paris,The Chainsmokers,3300930,2017-04-08,global,
2017-04-09,1,Shape of You,Ed Sheeran,5651069,2017-04-09,global,
2017-04-09,2,Something Just Like This,The Chainsmokers,4042485,2017-04-09,global,
2017-04-09,3,It Ain't Me (with Selena Gomez),Kygo,3520474,2017-04-09,global,
2017-04-09,4,Passionfruit,Drake,3453359,2017-04-09,global,
2017-04-09,5,Mask Off,Future,3372427,2017-04-09,global,
2017-04-09,6,HUMBLE.,Kendrick Lamar,3212826,2017-04-09,global,
2017-04-09,7,That's What I Like,Bruno Mars,3107926,2017-04-09,global,
2017-04-09,8,Stay (with Alessia Cara),Zedd,2991380,2017-04-09,global,
2017-04-09,9,Despacito (Featuring Daddy Yankee),Luis Fonsi,2856657,2017-04-09,global,
2017-04-09,10,Paris,The Chainsmokers,2851163,2017-04-09,global,
2017-04-10,1,Shape of You,Ed Sheeran,5915537,2017-04-10,global,
2017-04-10,2,Something Just Like This,The Chainsmokers,4343539,2017-04-10,global,
2017-04-10,3,It Ain't Me (with Selena Gomez),Kygo,3759057,2017-04-10,global,
2017-04-10,4,Passionfruit,Drake,3642059,2017-04-10,global,
2017-04-10,5,Mask Off,Future,3625586,2017-04-10,global,
2017-04-10,6,HUMBLE.,Kendrick Lamar,3587174,2017-04-10,global,
2017-04-10,7,That's What I Like,Bruno Mars,3272450,2017-04-10,global,
2017-04-10,8,Stay (with Alessia Cara),Zedd,3221955,2017-04-10,global,
2017-04-10,9,Paris,The Chainsmokers,3055194,2017-04-10,global,
2017-04-10,10,Symphony (feat. Zara Larsson),Clean Bandit,2979690,2017-04-10,global,
2017-04-11,1,Shape of You,Ed Sheeran,5874544,2017-04-11,global,
2017-04-11,2,Something Just Like This,The Chainsmokers,4299567,2017-04-11,global,
2017-04-11,3,It Ain't Me (with Selena Gomez),Kygo,3748792,2017-04-11,global,
2017-04-11,4,HUMBLE.,Kendrick Lamar,3740447,2017-04-11,global,
2017-04-11,5,Mask Off,Future,3684379,2017-04-11,global,
2017-04-11,6,Passionfruit,Drake,3645203,2017-04-11,global,
2017-04-11,7,That's What I Like,Bruno Mars,3294561,2017-04-11,global,
2017-04-11,8,Stay (with Alessia Cara),Zedd,3236937,2017-04-11,global,
2017-04-11,9,Symphony (feat. Zara Larsson),Clean Bandit,3010651,2017-04-11,global,
2017-04-11,10,Paris,The Chainsmokers,2967166,2017-04-11,global,
2017-04-12,1,Shape of You,Ed Sheeran,5864254,2017-04-12,global,
2017-04-12,2,Something Just Like This,The Chainsmokers,4299214,2017-04-12,global,
2017-04-12,3,It Ain't Me (with Selena Gomez),Kygo,3783416,2017-04-12,global,
2017-04-12,4,HUMBLE.,Kendrick Lamar,3754509,2017-04-12,global,
2017-04-12,5,Passionfruit,Drake,3704605,2017-04-12,global,
2017-04-12,6,Mask Off,Future,3689149,2017-04-12,global,
2017-04-12,7,That's What I Like,Bruno Mars,3343498,2017-04-12,global,
2017-04-12,8,Stay (with Alessia Cara),Zedd,3277982,2017-04-12,global,
2017-04-12,9,Symphony (feat. Zara Larsson),Clean Bandit,3063716,2017-04-12,global,
2017-04-12,10,Despacito (Featuring Daddy Yankee),Luis Fonsi,3040703,2017-04-12,global,
2017-04-13,1,Shape of You,Ed Sheeran,5985290,2017-04-13,global,
2017-04-13,2,Something Just Like This,The Chainsmokers,4280776,2017-04-13,global,
2017-04-13,3,It Ain't Me (with Selena Gomez),Kygo,3816060,2017-04-13,global,
2017-04-13,4,HUMBLE.,Kendrick Lamar,3793197,2017-04-13,global,
2017-04-13,5,Mask Off,Future,3730661,2017-04-13,global,
2017-04-13,6,Passionfruit,Drake,3702674,2017-04-13,global,
2017-04-13,7,That's What I Like,Bruno Mars,3351881,2017-04-13,global,
2017-04-13,8,Stay (with Alessia Cara),Zedd,3283391,2017-04-13,global,
2017-04-13,9,Despacito (Featuring Daddy Yankee),Luis Fonsi,3180588,2017-04-13,global,
2017-04-13,10,Symphony (feat. Zara Larsson),Clean Bandit,3122652,2017-04-13,global,
2017-04-14,1,HUMBLE.,Kendrick Lamar,6577558,2017-04-14,global,
2017-04-14,2,Shape of You,Ed Sheeran,5726828,2017-04-14,global,
2017-04-14,3,DNA.,Kendrick Lamar,5264594,2017-04-14,global,
2017-04-14,4,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,4189773,2017-04-14,global,
2017-04-14,5,ELEMENT.,Kendrick Lamar,4105779,2017-04-14,global,
2017-04-14,1,HUMBLE.,Kendrick Lamar,4068152,2017-04-14,us,NA
2017-04-14,6,Something Just Like This,The Chainsmokers,4027515,2017-04-14,global,
2017-04-14,7,YAH.,Kendrick Lamar,3762994,2017-04-14,global,
2017-04-14,8,BLOOD.,Kendrick Lamar,3648690,2017-04-14,global,
2017-04-14,2,DNA.,Kendrick Lamar,3643231,2017-04-14,us,NA
2017-04-15,1,HUMBLE.,Kendrick Lamar,5985290,2017-04-15,global,
2017-04-15,2,Shape of You,Ed Sheeran,5525951,2017-04-15,global,
2017-04-15,3,DNA.,Kendrick Lamar,4593493,2017-04-15,global,
2017-04-15,4,Something Just Like This,The Chainsmokers,3728319,2017-04-15,global,
2017-04-15,1,HUMBLE.,Kendrick Lamar,3526246,2017-04-15,us,NA
2017-04-15,5,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,3438387,2017-04-15,global,
2017-04-15,6,It Ain't Me (with Selena Gomez),Kygo,3418153,2017-04-15,global,
2017-04-15,7,ELEMENT.,Kendrick Lamar,3388297,2017-04-15,global,
2017-04-15,8,Mask Off,Future,3359394,2017-04-15,global,
2017-04-15,9,Passionfruit,Drake,3207667,2017-04-15,global,
2017-04-16,1,HUMBLE.,Kendrick Lamar,5023778,2017-04-16,global,
2017-04-16,2,Shape of You,Ed Sheeran,5009330,2017-04-16,global,
2017-04-16,3,DNA.,Kendrick Lamar,3660203,2017-04-16,global,
2017-04-16,4,Something Just Like This,The Chainsmokers,3359262,2017-04-16,global,
2017-04-16,5,It Ain't Me (with Selena Gomez),Kygo,3097291,2017-04-16,global,
2017-04-16,6,Mask Off,Future,2982173,2017-04-16,global,
2017-04-16,7,Passionfruit,Drake,2897990,2017-04-16,global,
2017-04-16,1,HUMBLE.,Kendrick Lamar,2880981,2017-04-16,us,NA
2017-04-16,8,That's What I Like,Bruno Mars,2808350,2017-04-16,global,
2017-04-16,9,Stay (with Alessia Cara),Zedd,2726322,2017-04-16,global,
2017-04-17,1,HUMBLE.,Kendrick Lamar,5654803,2017-04-17,global,
2017-04-17,2,Shape of You,Ed Sheeran,5387938,2017-04-17,global,
2017-04-17,3,DNA.,Kendrick Lamar,4130445,2017-04-17,global,
2017-04-17,4,Something Just Like This,The Chainsmokers,3744117,2017-04-17,global,
2017-04-17,5,It Ain't Me (with Selena Gomez),Kygo,3429400,2017-04-17,global,
2017-04-17,1,HUMBLE.,Kendrick Lamar,3337001,2017-04-17,us,NA
2017-04-17,6,Mask Off,Future,3200036,2017-04-17,global,
2017-04-17,7,Passionfruit,Drake,3122175,2017-04-17,global,
2017-04-17,8,That's What I Like,Bruno Mars,3074620,2017-04-17,global,
2017-04-17,9,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,3054346,2017-04-17,global,
2017-04-18,1,HUMBLE.,Kendrick Lamar,5987712,2017-04-18,global,
2017-04-18,2,Shape of You,Ed Sheeran,5507119,2017-04-18,global,
2017-04-18,3,DNA.,Kendrick Lamar,4294572,2017-04-18,global,
2017-04-18,4,Despacito - Remix,Luis Fonsi,4087706,2017-04-18,global,
2017-04-18,5,Something Just Like This,The Chainsmokers,3863631,2017-04-18,global,
2017-04-18,6,It Ain't Me (with Selena Gomez),Kygo,3584662,2017-04-18,global,
2017-04-18,7,Mask Off,Future,3431505,2017-04-18,global,
2017-04-18,1,HUMBLE.,Kendrick Lamar,3394456,2017-04-18,us,NA
2017-04-18,8,Passionfruit,Drake,3300369,2017-04-18,global,
2017-04-18,9,That's What I Like,Bruno Mars,3190481,2017-04-18,global,
2017-04-19,1,HUMBLE.,Kendrick Lamar,5824010,2017-04-19,global,
2017-04-19,2,Shape of You,Ed Sheeran,5387974,2017-04-19,global,
2017-04-19,3,Despacito - Remix,Luis Fonsi,4482789,2017-04-19,global,
2017-04-19,4,DNA.,Kendrick Lamar,4270299,2017-04-19,global,
2017-04-19,5,Something Just Like This,The Chainsmokers,3808021,2017-04-19,global,
2017-04-19,6,It Ain't Me (with Selena Gomez),Kygo,3554612,2017-04-19,global,
2017-04-19,7,Mask Off,Future,3416341,2017-04-19,global,
2017-04-19,1,HUMBLE.,Kendrick Lamar,3255141,2017-04-19,us,NA
2017-04-19,8,Passionfruit,Drake,3252514,2017-04-19,global,
2017-04-19,9,That's What I Like,Bruno Mars,3165358,2017-04-19,global,
2017-04-20,1,HUMBLE.,Kendrick Lamar,5594536,2017-04-20,global,
2017-04-20,2,Shape of You,Ed Sheeran,5418445,2017-04-20,global,
2017-04-20,3,Despacito - Remix,Luis Fonsi,4916383,2017-04-20,global,
2017-04-20,4,DNA.,Kendrick Lamar,4122518,2017-04-20,global,
2017-04-20,5,Something Just Like This,The Chainsmokers,3792579,2017-04-20,global,
2017-04-20,6,It Ain't Me (with Selena Gomez),Kygo,3541217,2017-04-20,global,
2017-04-20,7,Mask Off,Future,3453626,2017-04-20,global,
2017-04-20,8,Passionfruit,Drake,3262691,2017-04-20,global,
2017-04-20,9,Stay (with Alessia Cara),Zedd,3172650,2017-04-20,global,
2017-04-20,10,That's What I Like,Bruno Mars,3166385,2017-04-20,global,
2017-04-21,1,Despacito - Remix,Luis Fonsi,5927608,2017-04-21,global,
2017-04-21,2,HUMBLE.,Kendrick Lamar,5685266,2017-04-21,global,
2017-04-21,3,Shape of You,Ed Sheeran,5667250,2017-04-21,global,
2017-04-21,4,DNA.,Kendrick Lamar,4040884,2017-04-21,global,
2017-04-21,5,Something Just Like This,The Chainsmokers,3912831,2017-04-21,global,
2017-04-21,6,Mask Off,Future,3663523,2017-04-21,global,
2017-04-21,7,It Ain't Me (with Selena Gomez),Kygo,3583090,2017-04-21,global,
2017-04-21,8,Passionfruit,Drake,3422643,2017-04-21,global,
2017-04-21,9,That's What I Like,Bruno Mars,3264797,2017-04-21,global,
2017-04-21,10,Stay (with Alessia Cara),Zedd,3255815,2017-04-21,global,
2017-04-22,1,Despacito - Remix,Luis Fonsi,5727933,2017-04-22,global,
2017-04-22,2,Shape of You,Ed Sheeran,5622571,2017-04-22,global,
2017-04-22,3,HUMBLE.,Kendrick Lamar,5140519,2017-04-22,global,
2017-04-22,4,Something Just Like This,The Chainsmokers,3727966,2017-04-22,global,
2017-04-22,5,Mask Off,Future,3542997,2017-04-22,global,
2017-04-22,6,It Ain't Me (with Selena Gomez),Kygo,3493795,2017-04-22,global,
2017-04-22,7,DNA.,Kendrick Lamar,3460711,2017-04-22,global,
2017-04-22,8,Passionfruit,Drake,3320802,2017-04-22,global,
2017-04-22,9,That's What I Like,Bruno Mars,3206176,2017-04-22,global,
2017-04-22,10,Despacito (Featuring Daddy Yankee),Luis Fonsi,3169272,2017-04-22,global,
2017-04-23,1,Despacito - Remix,Luis Fonsi,5137949,2017-04-23,global,
2017-04-23,2,Shape of You,Ed Sheeran,4876491,2017-04-23,global,
2017-04-23,3,HUMBLE.,Kendrick Lamar,4449609,2017-04-23,global,
2017-04-23,4,Something Just Like This,The Chainsmokers,3252105,2017-04-23,global,
2017-04-23,5,Mask Off,Future,3089285,2017-04-23,global,
2017-04-23,6,It Ain't Me (with Selena Gomez),Kygo,3033753,2017-04-23,global,
2017-04-23,7,Passionfruit,Drake,2894600,2017-04-23,global,
2017-04-23,8,DNA.,Kendrick Lamar,2889371,2017-04-23,global,
2017-04-23,9,Stay (with Alessia Cara),Zedd,2816827,2017-04-23,global,
2017-04-23,10,That's What I Like,Bruno Mars,2815594,2017-04-23,global,
2017-04-24,1,Despacito - Remix,Luis Fonsi,5837415,2017-04-24,global,
2017-04-24,2,Shape of You,Ed Sheeran,5118118,2017-04-24,global,
2017-04-24,3,HUMBLE.,Kendrick Lamar,5069477,2017-04-24,global,
2017-04-24,4,Something Just Like This,The Chainsmokers,3557569,2017-04-24,global,
2017-04-24,5,DNA.,Kendrick Lamar,3376282,2017-04-24,global,
2017-04-24,6,Mask Off,Future,3319188,2017-04-24,global,
2017-04-24,7,It Ain't Me (with Selena Gomez),Kygo,3305851,2017-04-24,global,
2017-04-24,8,Passionfruit,Drake,3109264,2017-04-24,global,
2017-04-24,9,Stay (with Alessia Cara),Zedd,3086610,2017-04-24,global,
2017-04-24,10,That's What I Like,Bruno Mars,2966964,2017-04-24,global,
2017-04-25,1,Despacito - Remix,Luis Fonsi,6096586,2017-04-25,global,
2017-04-25,2,Shape of You,Ed Sheeran,5213241,2017-04-25,global,
2017-04-25,3,HUMBLE.,Kendrick Lamar,5081681,2017-04-25,global,
2017-04-25,4,Something Just Like This,The Chainsmokers,3610832,2017-04-25,global,
2017-04-25,5,It Ain't Me (with Selena Gomez),Kygo,3389517,2017-04-25,global,
2017-04-25,6,Mask Off,Future,3362174,2017-04-25,global,
2017-04-25,7,DNA.,Kendrick Lamar,3358768,2017-04-25,global,
2017-04-25,8,Stay (with Alessia Cara),Zedd,3145534,2017-04-25,global,
2017-04-25,9,Passionfruit,Drake,3115439,2017-04-25,global,
2017-04-25,10,That's What I Like,Bruno Mars,3036332,2017-04-25,global,
2017-04-26,1,Despacito - Remix,Luis Fonsi,6214069,2017-04-26,global,
2017-04-26,2,Shape of You,Ed Sheeran,5246686,2017-04-26,global,
2017-04-26,3,HUMBLE.,Kendrick Lamar,5076394,2017-04-26,global,
2017-04-26,4,Something Just Like This,The Chainsmokers,3629554,2017-04-26,global,
2017-04-26,5,It Ain't Me (with Selena Gomez),Kygo,3454492,2017-04-26,global,
2017-04-26,6,Mask Off,Future,3409270,2017-04-26,global,
2017-04-26,7,DNA.,Kendrick Lamar,3294812,2017-04-26,global,
2017-04-26,8,Stay (with Alessia Cara),Zedd,3203810,2017-04-26,global,
2017-04-26,9,Passionfruit,Drake,3131868,2017-04-26,global,
2017-04-26,10,That's What I Like,Bruno Mars,3060185,2017-04-26,global,
2017-04-27,1,Despacito - Remix,Luis Fonsi,6229728,2017-04-27,global,
2017-04-27,2,Shape of You,Ed Sheeran,5116263,2017-04-27,global,
2017-04-27,3,HUMBLE.,Kendrick Lamar,5011731,2017-04-27,global,
2017-04-27,4,Something Just Like This,The Chainsmokers,3571216,2017-04-27,global,
2017-04-27,5,Mask Off,Future,3405857,2017-04-27,global,
2017-04-27,6,It Ain't Me (with Selena Gomez),Kygo,3404771,2017-04-27,global,
2017-04-27,7,DNA.,Kendrick Lamar,3197007,2017-04-27,global,
2017-04-27,8,Stay (with Alessia Cara),Zedd,3160162,2017-04-27,global,
2017-04-27,9,Passionfruit,Drake,3089267,2017-04-27,global,
2017-04-27,10,That's What I Like,Bruno Mars,3038735,2017-04-27,global,
2017-04-28,1,Despacito - Remix,Luis Fonsi,6851114,2017-04-28,global,
2017-04-28,2,Shape of You,Ed Sheeran,5414394,2017-04-28,global,
2017-04-28,3,HUMBLE.,Kendrick Lamar,5157721,2017-04-28,global,
2017-04-28,4,Something Just Like This,The Chainsmokers,3775808,2017-04-28,global,
2017-04-28,5,Mask Off,Future,3606789,2017-04-28,global,
2017-04-28,6,It Ain't Me (with Selena Gomez),Kygo,3568398,2017-04-28,global,
2017-04-28,7,Stay (with Alessia Cara),Zedd,3247663,2017-04-28,global,
2017-04-28,8,Passionfruit,Drake,3210449,2017-04-28,global,
2017-04-28,9,Despacito (Featuring Daddy Yankee),Luis Fonsi,3186546,2017-04-28,global,
2017-04-28,10,DNA.,Kendrick Lamar,3185258,2017-04-28,global,
2017-04-29,1,Despacito - Remix,Luis Fonsi,6888677,2017-04-29,global,
2017-04-29,2,Shape of You,Ed Sheeran,5423269,2017-04-29,global,
2017-04-29,3,HUMBLE.,Kendrick Lamar,4770842,2017-04-29,global,
2017-04-29,4,I'm the One,DJ Khaled,4295925,2017-04-29,global,
2017-04-29,5,Something Just Like This,The Chainsmokers,3617143,2017-04-29,global,
2017-04-29,6,Mask Off,Future,3523805,2017-04-29,global,
2017-04-29,7,It Ain't Me (with Selena Gomez),Kygo,3499088,2017-04-29,global,
2017-04-29,8,Despacito (Featuring Daddy Yankee),Luis Fonsi,3260756,2017-04-29,global,
2017-04-29,9,Stay (with Alessia Cara),Zedd,3189816,2017-04-29,global,
2017-04-29,10,That's What I Like,Bruno Mars,3150389,2017-04-29,global,
2017-04-30,1,Despacito - Remix,Luis Fonsi,6312331,2017-04-30,global,
2017-04-30,2,Shape of You,Ed Sheeran,4881603,2017-04-30,global,
2017-04-30,3,HUMBLE.,Kendrick Lamar,4210771,2017-04-30,global,
2017-04-30,4,I'm the One,DJ Khaled,4113180,2017-04-30,global,
2017-04-30,5,Something Just Like This,The Chainsmokers,3275587,2017-04-30,global,
2017-04-30,6,Mask Off,Future,3194368,2017-04-30,global,
2017-04-30,7,It Ain't Me (with Selena Gomez),Kygo,3186100,2017-04-30,global,
2017-04-30,8,Stay (with Alessia Cara),Zedd,2933866,2017-04-30,global,
2017-04-30,9,Despacito (Featuring Daddy Yankee),Luis Fonsi,2903369,2017-04-30,global,
2017-04-30,10,Symphony (feat. Zara Larsson),Clean Bandit,2873573,2017-04-30,global,
2017-05-01,1,Despacito - Remix,Luis Fonsi,6360737,2017-05-01,global,
2017-05-01,2,I'm the One,DJ Khaled,5039594,2017-05-01,global,
2017-05-01,3,Shape of You,Ed Sheeran,4801389,2017-05-01,global,
2017-05-01,4,HUMBLE.,Kendrick Lamar,4371886,2017-05-01,global,
2017-05-01,5,Something Just Like This,The Chainsmokers,3301169,2017-05-01,global,
2017-05-01,6,It Ain't Me (with Selena Gomez),Kygo,3210075,2017-05-01,global,
2017-05-01,7,Mask Off,Future,3127015,2017-05-01,global,
2017-05-01,8,Stay (with Alessia Cara),Zedd,3028047,2017-05-01,global,
2017-05-01,9,That's What I Like,Bruno Mars,2867730,2017-05-01,global,
2017-05-01,10,Despacito (Featuring Daddy Yankee),Luis Fonsi,2835999,2017-05-01,global,
2017-05-02,1,Despacito - Remix,Luis Fonsi,6658881,2017-05-02,global,
2017-05-02,2,I'm the One,DJ Khaled,5692247,2017-05-02,global,
2017-05-02,3,Shape of You,Ed Sheeran,4857565,2017-05-02,global,
2017-05-02,4,HUMBLE.,Kendrick Lamar,4599290,2017-05-02,global,
2017-05-02,5,Something Just Like This,The Chainsmokers,3426148,2017-05-02,global,
2017-05-02,6,It Ain't Me (with Selena Gomez),Kygo,3322045,2017-05-02,global,
2017-05-02,7,Mask Off,Future,3277171,2017-05-02,global,
2017-05-02,8,Stay (with Alessia Cara),Zedd,3174707,2017-05-02,global,
2017-05-02,9,That's What I Like,Bruno Mars,2975988,2017-05-02,global,
2017-05-02,10,Symphony (feat. Zara Larsson),Clean Bandit,2936404,2017-05-02,global,
2017-05-03,1,Despacito - Remix,Luis Fonsi,6801401,2017-05-03,global,
2017-05-03,2,I'm the One,DJ Khaled,5830996,2017-05-03,global,
2017-05-03,3,Shape of You,Ed Sheeran,4948978,2017-05-03,global,
2017-05-03,4,HUMBLE.,Kendrick Lamar,4619696,2017-05-03,global,
2017-05-03,5,Something Just Like This,The Chainsmokers,3468968,2017-05-03,global,
2017-05-03,6,It Ain't Me (with Selena Gomez),Kygo,3357602,2017-05-03,global,
2017-05-03,7,Mask Off,Future,3322262,2017-05-03,global,
2017-05-03,8,Stay (with Alessia Cara),Zedd,3198022,2017-05-03,global,
2017-05-03,9,That's What I Like,Bruno Mars,3065387,2017-05-03,global,
2017-05-03,10,Symphony (feat. Zara Larsson),Clean Bandit,2978069,2017-05-03,global,
2017-05-04,1,Despacito - Remix,Luis Fonsi,6841907,2017-05-04,global,
2017-05-04,2,I'm the One,DJ Khaled,5868560,2017-05-04,global,
2017-05-04,3,Shape of You,Ed Sheeran,4972140,2017-05-04,global,
2017-05-04,4,HUMBLE.,Kendrick Lamar,4606521,2017-05-04,global,
2017-05-04,5,Something Just Like This,The Chainsmokers,3470726,2017-05-04,global,
2017-05-04,6,It Ain't Me (with Selena Gomez),Kygo,3334106,2017-05-04,global,
2017-05-04,7,Mask Off,Future,3311601,2017-05-04,global,
2017-05-04,8,Stay (with Alessia Cara),Zedd,3153727,2017-05-04,global,
2017-05-04,9,That's What I Like,Bruno Mars,3070097,2017-05-04,global,
2017-05-04,10,Symphony (feat. Zara Larsson),Clean Bandit,2949237,2017-05-04,global,
2017-05-05,1,Despacito - Remix,Luis Fonsi,7376863,2017-05-05,global,
2017-05-05,2,I'm the One,DJ Khaled,6017497,2017-05-05,global,
2017-05-05,3,Shape of You,Ed Sheeran,5264790,2017-05-05,global,
2017-05-05,4,HUMBLE.,Kendrick Lamar,4765857,2017-05-05,global,
2017-05-05,5,Something Just Like This,The Chainsmokers,3622415,2017-05-05,global,
2017-05-05,6,Mask Off,Future,3443966,2017-05-05,global,
2017-05-05,7,It Ain't Me (with Selena Gomez),Kygo,3406527,2017-05-05,global,
2017-05-05,8,Despacito (Featuring Daddy Yankee),Luis Fonsi,3223518,2017-05-05,global,
2017-05-05,9,Stay (with Alessia Cara),Zedd,3212385,2017-05-05,global,
2017-05-05,10,That's What I Like,Bruno Mars,3182826,2017-05-05,global,
2017-05-06,1,Despacito - Remix,Luis Fonsi,7307384,2017-05-06,global,
2017-05-06,2,I'm the One,DJ Khaled,5668273,2017-05-06,global,
2017-05-06,3,Shape of You,Ed Sheeran,5282369,2017-05-06,global,
2017-05-06,4,HUMBLE.,Kendrick Lamar,4470417,2017-05-06,global,
2017-05-06,5,Something Just Like This,The Chainsmokers,3482658,2017-05-06,global,
2017-05-06,6,Mask Off,Future,3393655,2017-05-06,global,
2017-05-06,7,It Ain't Me (with Selena Gomez),Kygo,3317417,2017-05-06,global,
2017-05-06,8,Despacito (Featuring Daddy Yankee),Luis Fonsi,3256972,2017-05-06,global,
2017-05-06,9,That's What I Like,Bruno Mars,3171090,2017-05-06,global,
2017-05-06,10,Stay (with Alessia Cara),Zedd,3107825,2017-05-06,global,
2017-05-07,1,Despacito - Remix,Luis Fonsi,6257332,2017-05-07,global,
2017-05-07,2,I'm the One,DJ Khaled,4961922,2017-05-07,global,
2017-05-07,3,Shape of You,Ed Sheeran,4588455,2017-05-07,global,
2017-05-07,4,HUMBLE.,Kendrick Lamar,3905939,2017-05-07,global,
2017-05-07,5,Something Just Like This,The Chainsmokers,3040136,2017-05-07,global,
2017-05-07,6,Mask Off,Future,2955912,2017-05-07,global,
2017-05-07,7,It Ain't Me (with Selena Gomez),Kygo,2881045,2017-05-07,global,
2017-05-07,8,That's What I Like,Bruno Mars,2810674,2017-05-07,global,
2017-05-07,9,Stay (with Alessia Cara),Zedd,2741163,2017-05-07,global,
2017-05-07,10,Despacito (Featuring Daddy Yankee),Luis Fonsi,2705118,2017-05-07,global,
